                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  06-12-2023 23:19:20:167:816                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:271:740                            keyvalue                                 -1
  06-12-2023 23:19:20:271:871                           droneMaxY                                 26
  06-12-2023 23:19:20:271:971                           droneMaxX                                 98
   06-12-2023 23:19:20:272:60                      DronePositionY                                 15
  06-12-2023 23:19:20:272:147                      DronePositionY                                 15
  06-12-2023 23:19:20:272:247                              ForceY                                  0
  06-12-2023 23:19:20:272:340                              forceX                                  0
  06-12-2023 23:19:20:272:431                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:372:704                            keyvalue                                 -1
  06-12-2023 23:19:20:372:822                           droneMaxY                                 26
  06-12-2023 23:19:20:372:909                           droneMaxX                                 98
  06-12-2023 23:19:20:372:996                      DronePositionY                                 15
   06-12-2023 23:19:20:373:86                      DronePositionY                                 15
  06-12-2023 23:19:20:373:175                              ForceY                                  0
  06-12-2023 23:19:20:373:260                              forceX                                  0
  06-12-2023 23:19:20:373:362                 Sent dronepos to UI                                 -
   06-12-2023 23:19:20:467:26                            keyvalue                                 -1
  06-12-2023 23:19:20:467:162                           droneMaxY                                 26
  06-12-2023 23:19:20:467:266                           droneMaxX                                 98
  06-12-2023 23:19:20:467:358                      DronePositionY                                 15
  06-12-2023 23:19:20:467:444                      DronePositionY                                 15
  06-12-2023 23:19:20:467:538                              ForceY                                  0
  06-12-2023 23:19:20:467:635                              forceX                                  0
  06-12-2023 23:19:20:467:737                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:571:411                            keyvalue                                 -1
  06-12-2023 23:19:20:571:464                           droneMaxY                                 26
  06-12-2023 23:19:20:571:498                           droneMaxX                                 98
  06-12-2023 23:19:20:571:528                      DronePositionY                                 15
  06-12-2023 23:19:20:571:559                      DronePositionY                                 15
  06-12-2023 23:19:20:571:593                              ForceY                                  0
  06-12-2023 23:19:20:571:628                              forceX                                  0
  06-12-2023 23:19:20:571:663                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:671:908                            keyvalue                                 -1
   06-12-2023 23:19:20:672:25                           droneMaxY                                 26
  06-12-2023 23:19:20:672:116                           droneMaxX                                 98
  06-12-2023 23:19:20:672:204                      DronePositionY                                 15
  06-12-2023 23:19:20:672:293                      DronePositionY                                 15
  06-12-2023 23:19:20:672:379                              ForceY                                  0
  06-12-2023 23:19:20:672:463                              forceX                                  0
  06-12-2023 23:19:20:672:555                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:769:232                            keyvalue                                 -1
  06-12-2023 23:19:20:769:381                           droneMaxY                                 26
  06-12-2023 23:19:20:769:497                           droneMaxX                                 98
  06-12-2023 23:19:20:769:598                      DronePositionY                                 15
  06-12-2023 23:19:20:769:693                      DronePositionY                                 15
