                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  09-12-2023 05:47:24:586:870                      dronePositionX                                 21
  09-12-2023 05:47:24:653:994                          user input                                 -1
  09-12-2023 05:47:24:654:135               passed input to drone                                 -
  09-12-2023 05:47:24:654:308         passed window size to drone                                 -
  09-12-2023 05:47:24:654:395                            yMax_now                                 53
  09-12-2023 05:47:24:654:478                            xMax_now                                100
  09-12-2023 05:47:24:657:683                      dronePositionY                                 15
  09-12-2023 05:47:24:657:770                      dronePositionX                                 21
  09-12-2023 05:47:24:760:223                          user input                                 -1
  09-12-2023 05:47:24:760:371               passed input to drone                                 -
  09-12-2023 05:47:24:760:539         passed window size to drone                                 -
  09-12-2023 05:47:24:760:632                            yMax_now                                 53
  09-12-2023 05:47:24:760:714                            xMax_now                                100
   09-12-2023 05:47:24:763:45                      dronePositionY                                 15
  09-12-2023 05:47:24:763:134                      dronePositionX                                 21
   09-12-2023 05:47:24:866:32                          user input                                 -1
  09-12-2023 05:47:24:866:158               passed input to drone                                 -
  09-12-2023 05:47:24:866:288         passed window size to drone                                 -
  09-12-2023 05:47:24:866:352                            yMax_now                                 53
  09-12-2023 05:47:24:866:411                            xMax_now                                100
  09-12-2023 05:47:24:868:610                      dronePositionY                                 15
  09-12-2023 05:47:24:868:680                      dronePositionX                                 22
   09-12-2023 05:47:24:956:77                          user input                                 -1
  09-12-2023 05:47:24:956:190               passed input to drone                                 -
  09-12-2023 05:47:24:956:323         passed window size to drone                                 -
  09-12-2023 05:47:24:956:388                            yMax_now                                 53
  09-12-2023 05:47:24:956:476                            xMax_now                                100
  09-12-2023 05:47:24:958:757                      dronePositionY                                 15
  09-12-2023 05:47:24:958:833                      dronePositionX                                 22
   09-12-2023 05:47:25:61:232                          user input                                 -1
   09-12-2023 05:47:25:61:367               passed input to drone                                 -
   09-12-2023 05:47:25:61:519         passed window size to drone                                 -
   09-12-2023 05:47:25:61:604                            yMax_now                                 53
   09-12-2023 05:47:25:61:677                            xMax_now                                100
    09-12-2023 05:47:25:64:15                      dronePositionY                                 15
   09-12-2023 05:47:25:64:104                      dronePositionX                                 22
  09-12-2023 05:47:25:166:438                          user input                                 -1
  09-12-2023 05:47:25:166:592               passed input to drone                                 -
  09-12-2023 05:47:25:166:728         passed window size to drone                                 -
  09-12-2023 05:47:25:166:784                            yMax_now                                 53
  09-12-2023 05:47:25:166:838                            xMax_now                                100
  09-12-2023 05:47:25:168:937                      dronePositionY                                 15
    09-12-2023 05:47:25:169:7                      dronePositionX                                 22
  09-12-2023 05:47:25:257:401                          user input                                 -1
  09-12-2023 05:47:25:257:446               passed input to drone                                 -
  09-12-2023 05:47:25:257:501         passed window size to drone                                 -
  09-12-2023 05:47:25:257:525                            yMax_now                                 53
  09-12-2023 05:47:25:257:548                            xMax_now                                100
  09-12-2023 05:47:25:258:418                      dronePositionY                                 15
  09-12-2023 05:47:25:258:446                      dronePositionX                                 22
  09-12-2023 05:47:25:359:578                          user input                                 -1
  09-12-2023 05:47:25:359:680               passed input to drone                                 -
  09-12-2023 05:47:25:359:796         passed window size to drone                                 -
  09-12-2023 05:47:25:359:851                            yMax_now                                 53
  09-12-2023 05:47:25:359:904                            xMax_now                                100
  09-12-2023 05:47:25:361:846                      dronePositionY                                 15
  09-12-2023 05:47:25:361:905                      dronePositionX                                 22
  09-12-2023 05:47:25:463:946                          user input                                 -1
  09-12-2023 05:47:25:463:996               passed input to drone                                 -
   09-12-2023 05:47:25:464:43         passed window size to drone                                 -
   09-12-2023 05:47:25:464:64                            yMax_now                                 53
   09-12-2023 05:47:25:464:85                            xMax_now                                100
  09-12-2023 05:47:25:464:797                      dronePositionY                                 15
  09-12-2023 05:47:25:464:821                      dronePositionX                                 23
  09-12-2023 05:47:25:558:819                          user input                                 -1
  09-12-2023 05:47:25:558:931               passed input to drone                                 -
   09-12-2023 05:47:25:559:62         passed window size to drone                                 -
  09-12-2023 05:47:25:559:152                            yMax_now                                 53
  09-12-2023 05:47:25:559:215                            xMax_now                                100
